Rok,Województwo,Populacja,Specjalność komórki,Liczba porad AOS,Liczba porad AOS/1 tys. mieszk.,Liczba poradni AOS,Liczba poradni AOS/10 tys. mieszk.
2017,łódzkie,2476315,poradnia położniczo-ginekologiczna,503581,203.36,155,0.63
2017,łódzkie,2476315,poradnia preluksacyjna,14205,5.74,11,0.04
2017,łódzkie,2476315,poradnia profilaktyczno-lecznicza (hiv/aids),3397,1.37,1,0
2017,łódzkie,2476315,poradnia proktologiczna,12642,5.11,8,0.03
2017,łódzkie,2476315,poradnia radioterapii,10125,4.09,1,0
2017,łódzkie,2476315,poradnia reumatologiczna,79621,32.15,25,0.1
2017,łódzkie,2476315,poradnia reumatologiczna dla dzieci,2354,0.95,1,0
2017,łódzkie,2476315,poradnia transplantologiczna,2419,0.98,2,0.01
2017,łódzkie,2476315,poradnia urologiczna,180431,72.86,49,0.2
2017,łódzkie,2476315,poradnia urologiczna dla dzieci,5574,2.25,4,0.02
2017,łódzkie,2476315,poradnia wad postawy,3734,1.51,5,0.02
2017,łódzkie,2476315,poradnia zaburzeń i wad rozwojowych dzieci,1083,0.44,1,0
2017,łódzkie,2476315,pracownia endoskopii,45897,18.53,38,0.15
2017,łódzkie,2476315,pracownia lub zakład medycyny nuklearnej,16596,6.7,5,0.02
2017,łódzkie,2476315,pracownia rentgenodiagnostyki ogólnej,1794,0.72,1,0
2017,łódzkie,2476315,pracownia rezonansu magnetycznego,59140,23.88,16,0.06
2017,łódzkie,2476315,pracownia tomografii komputerowej,85456,34.51,30,0.12
2017,łódzkie,2476315,pracownia usg,1258,0.51,2,0.01
2017,śląskie,4548180,inne pracownie diagnostyczne lub zabiegowe,3016,0.66,2,0
2017,śląskie,4548180,oddział gastroenterologiczny,908,0.2,1,0
2017,śląskie,4548180,oddział kardiologiczny,1,0,1,0
2017,śląskie,4548180,poradnia alergologiczna,234967,51.66,81,0.18
2017,śląskie,4548180,poradnia alergologiczna dla dzieci,140327,30.85,45,0.1
2017,śląskie,4548180,poradnia audiologiczna,14292,3.14,8,0.02
2017,śląskie,4548180,poradnia audiologiczna dla dzieci,7241,1.59,3,0.01
2017,śląskie,4548180,poradnia chemioterapii,1258,0.28,1,0
2017,śląskie,4548180,poradnia chirurgii klatki piersiowej,9906,2.18,3,0.01
2017,śląskie,4548180,poradnia chirurgii naczyniowej,46857,10.3,15,0.03
2017,śląskie,4548180,poradnia chirurgii ogólnej,924337,203.23,223,0.49
2017,śląskie,4548180,poradnia chirurgii ogólnej dla dzieci,186649,41.04,42,0.09
2017,śląskie,4548180,poradnia chirurgii onkologicznej,49403,10.86,9,0.02
2017,śląskie,4548180,poradnia chirurgii onkologicznej dla dzieci,2799,0.62,1,0
2017,śląskie,4548180,poradnia chirurgii plastycznej,7937,1.75,6,0.01
2017,śląskie,4548180,poradnia chirurgii szczękowo-twarzowej,28723,6.32,7,0.02
2017,śląskie,4548180,poradnia chirurgii urazowo-ortopedycznej,1102517,242.41,133,0.29
2017,śląskie,4548180,poradnia chirurgii urazowo-ortopedycznej dla dzieci,44767,9.84,22,0.05
2017,śląskie,4548180,poradnia chorób metabolicznych,14780,3.25,21,0.05
2017,śląskie,4548180,poradnia chorób metabolicznych dla dzieci,2930,0.64,2,0
2017,śląskie,4548180,poradnia chorób naczyń,62390,13.72,34,0.07
2017,śląskie,4548180,poradnia chorób odzwierzęcych i pasożytniczych,2754,0.61,1,0
2017,śląskie,4548180,poradnia chorób płuc,80006,17.59,48,0.11
2017,śląskie,4548180,poradnia chorób płuc dla dzieci,6081,1.34,4,0.01
2017,śląskie,4548180,poradnia chorób tarczycy,23556,5.18,10,0.02
2017,śląskie,4548180,poradnia chorób wewnętrznych,549,0.12,1,0
2017,śląskie,4548180,poradnia chorób zakaźnych,32299,7.1,14,0.03
2017,śląskie,4548180,poradnia chorób zakaźnych dla dzieci,892,0.2,1,0
2017,śląskie,4548180,poradnia dermatologiczna,689634,151.63,204,0.45
2017,śląskie,4548180,poradnia dermatologiczna dla dzieci,19667,4.32,5,0.01
2017,śląskie,4548180,poradnia diabetologiczna,364365,80.11,129,0.28
2017,śląskie,4548180,poradnia diabetologiczna dla dzieci,8028,1.77,4,0.01
2017,śląskie,4548180,poradnia endokrynologiczna,226407,49.78,75,0.16
2017,śląskie,4548180,poradnia endokrynologiczna dla dzieci,18669,4.1,6,0.01
2017,śląskie,4548180,poradnia endokrynologiczno-ginekologiczna,2001,0.44,1,0
2017,śląskie,4548180,poradnia foniatryczna,17010,3.74,7,0.02
2017,śląskie,4548180,poradnia gastroenterologiczna,127765,28.09,56,0.12
2017,śląskie,4548180,poradnia gastroenterologiczna dla dzieci,15999,3.52,9,0.02
2017,śląskie,4548180,poradnia genetyczna,10862,2.39,3,0.01
2017,śląskie,4548180,poradnia genetyczna dla dzieci,1108,0.24,1,0
2017,śląskie,4548180,poradnia geriatryczna,14964,3.29,18,0.04
2017,śląskie,4548180,poradnia ginekologiczna,185097,40.7,80,0.18
2017,śląskie,4548180,poradnia ginekologiczna dla dziewcząt,6377,1.4,9,0.02
2017,śląskie,4548180,poradnia gruźlicy i chorób płuc,231244,50.84,49,0.11
2017,śląskie,4548180,poradnia gruźlicy i chorób płuc dla dzieci,23370,5.14,10,0.02
2017,śląskie,4548180,poradnia hematologiczna,65148,14.32,25,0.05
2017,śląskie,4548180,poradnia hematologiczna dla dzieci,5933,1.3,4,0.01
2017,śląskie,4548180,poradnia hepatologiczna,19873,4.37,12,0.03
2017,śląskie,4548180,poradnia hepatologiczna dla dzieci,453,0.1,1,0
2017,śląskie,4548180,poradnia immunologiczna,2471,0.54,1,0
2017,śląskie,4548180,poradnia kardiochirurgiczna,5841,1.28,2,0
2017,śląskie,4548180,poradnia kardiochirurgiczna dla dzieci,126,0.03,1,0
2017,śląskie,4548180,poradnia kardiologiczna,656023,144.24,172,0.38
2017,śląskie,4548180,poradnia kardiologiczna dla dzieci,53765,11.82,19,0.04
2017,śląskie,4548180,poradnia leczenia bólu,228271,50.19,49,0.11
2017,śląskie,4548180,poradnia leczenia bólu dla dzieci,3877,0.85,2,0
2017,śląskie,4548180,poradnia leczenia mukowiscydozy dla dzieci,426,0.09,1,0
2017,śląskie,4548180,poradnia leczenia niepłodności,436,0.1,2,0
2017,śląskie,4548180,poradnia leczenia zeza,1362,0.3,1,0
2017,śląskie,4548180,poradnia logopedyczna,141535,31.12,76,0.17
2017,śląskie,4548180,poradnia logopedyczna dla dzieci,998,0.22,2,0
2017,śląskie,4548180,poradnia medycyny nuklearnej,1002,0.22,1,0
2017,śląskie,4548180,poradnia medycyny sportowej,11255,2.47,12,0.03
2017,śląskie,4548180,poradnia medycyny sportowej dla dzieci,6172,1.36,2,0
2017,śląskie,4548180,poradnia nadciśnienia tętniczego,1057,0.23,1,0
2017,śląskie,4548180,poradnia nefrologiczna,64714,14.23,43,0.09
2017,śląskie,4548180,poradnia nefrologiczna dla dzieci,19356,4.26,11,0.02
2017,śląskie,4548180,poradnia neonatologiczna,14197,3.12,24,0.05
2017,śląskie,4548180,poradnia neurochirurgiczna,34942,7.68,9,0.02
2017,śląskie,4548180,poradnia neurochirurgiczna dla dzieci,2419,0.53,1,0
2017,śląskie,4548180,poradnia neurologiczna,812793,178.71,290,0.64
2017,śląskie,4548180,poradnia neurologiczna dla dzieci,50454,11.09,25,0.05
2017,śląskie,4548180,poradnia okulistyczna,1063548,233.84,280,0.62
2017,śląskie,4548180,poradnia okulistyczna dla dzieci,95864,21.08,43,0.09
2017,śląskie,4548180,poradnia onkologiczna,328047,72.13,54,0.12
2017,śląskie,4548180,poradnia onkologii i hematologii dziecięcej,5711,1.26,4,0.01
2017,śląskie,4548180,poradnia osteoporozy,7708,1.69,5,0.01
2017,śląskie,4548180,poradnia otorynolaryngologiczna,653443,143.67,264,0.58
2017,śląskie,4548180,poradnia otorynolaryngologiczna dla dzieci,57929,12.74,25,0.05
2017,śląskie,4548180,poradnia patologii ciąży,2305,0.51,5,0.01
2017,śląskie,4548180,poradnia pediatryczna szczepień dla dzieci z grup wysokiego ryzyka,1000,0.22,1,0
2017,śląskie,4548180,poradnia planowania rodziny i rozrodczości,2367,0.52,1,0
2017,śląskie,4548180,poradnia położniczo-ginekologiczna,992957,218.32,362,0.8
2017,śląskie,4548180,poradnia preluksacyjna,55198,12.14,36,0.08
2017,śląskie,4548180,poradnia profilaktyczno-lecznicza (hiv/aids),9574,2.11,1,0
2017,śląskie,4548180,poradnia profilaktyki chorób piersi,91577,20.13,39,0.09
2017,śląskie,4548180,poradnia proktologiczna,34175,7.51,33,0.07
2017,śląskie,4548180,poradnia radioterapii,3488,0.77,1,0
2017,śląskie,4548180,poradnia reumatologiczna,235251,51.72,103,0.23
2017,śląskie,4548180,poradnia reumatologiczna dla dzieci,3950,0.87,4,0.01
2017,śląskie,4548180,poradnia toksykologiczna,46,0.01,1,0
2017,śląskie,4548180,poradnia transplantologiczna,13149,2.89,4,0.01
2017,śląskie,4548180,poradnia urologiczna,379671,83.48,122,0.27
2017,śląskie,4548180,poradnia urologiczna dla dzieci,2855,0.63,1,0
2017,śląskie,4548180,poradnia wad postawy,30240,6.65,33,0.07
2017,śląskie,4548180,poradnia wenerologiczna,8406,1.85,1,0
2017,śląskie,4548180,poradnia zaburzeń i wad rozwojowych dzieci,796,0.18,3,0.01
2017,śląskie,4548180,pracownia endoskopii,72549,15.95,72,0.16
2017,śląskie,4548180,pracownia endoskopii dla dzieci,18,0,1,0
2017,śląskie,4548180,pracownia lub zakład medycyny nuklearnej,10913,2.4,6,0.01
2017,śląskie,4548180,pracownia rentgenodiagnostyki ogólnej,1967,0.43,1,0
2017,śląskie,4548180,pracownia rezonansu magnetycznego,103320,22.72,19,0.04
2017,śląskie,4548180,pracownia tomografii komputerowej,202151,44.45,50,0.11
2017,śląskie,4548180,pracownia usg,672,0.15,1,0
2017,świętokrzyskie,1247732,poradnia alergologiczna,62648,50.21,21,0.17
2017,świętokrzyskie,1247732,poradnia alergologiczna dla dzieci,41254,33.06,10,0.08
2017,świętokrzyskie,1247732,poradnia audiologiczna,5512,4.42,4,0.03
2017,świętokrzyskie,1247732,poradnia chemioterapii,22856,18.32,1,0.01
2017,świętokrzyskie,1247732,poradnia chirurgii klatki piersiowej,6489,5.2,2,0.02
2017,świętokrzyskie,1247732,poradnia chirurgii naczyniowej,9551,7.65,3,0.02
2017,świętokrzyskie,1247732,poradnia chirurgii ogólnej,181873,145.76,32,0.26
2017,świętokrzyskie,1247732,poradnia chirurgii ogólnej dla dzieci,20177,16.17,5,0.04
2017,świętokrzyskie,1247732,poradnia chirurgii onkologicznej,36534,29.28,11,0.09
2017,świętokrzyskie,1247732,poradnia chirurgii szczękowo-twarzowej,4074,3.27,2,0.02
2017,świętokrzyskie,1247732,poradnia chirurgii urazowo-ortopedycznej,220815,176.97,27,0.22
2017,świętokrzyskie,1247732,poradnia chirurgii urazowo-ortopedycznej dla dzieci,21199,16.99,7,0.06
2017,świętokrzyskie,1247732,poradnia chorób metabolicznych,5309,4.25,7,0.06
2017,świętokrzyskie,1247732,poradnia chorób naczyń,7492,6,2,0.02
2017,świętokrzyskie,1247732,poradnia chorób płuc,18400,14.75,11,0.09
2017,świętokrzyskie,1247732,poradnia chorób płuc dla dzieci,2430,1.95,1,0.01
2017,świętokrzyskie,1247732,poradnia chorób zakaźnych,5040,4.04,2,0.02
2017,świętokrzyskie,1247732,poradnia chorób zakaźnych dla dzieci,3046,2.44,2,0.02
2017,świętokrzyskie,1247732,poradnia dermatologiczna,158479,127.01,35,0.28
2017,świętokrzyskie,1247732,poradnia diabetologiczna,75732,60.7,28,0.22
2017,świętokrzyskie,1247732,poradnia diabetologiczna dla dzieci,2837,2.27,1,0.01
2017,świętokrzyskie,1247732,poradnia endokrynologiczna,84464,67.69,25,0.2
2017,świętokrzyskie,1247732,poradnia endokrynologiczna dla dzieci,2139,1.71,1,0.01
2017,świętokrzyskie,1247732,poradnia endokrynologiczno-ginekologiczna,4266,3.42,3,0.02
2017,świętokrzyskie,1247732,poradnia foniatryczna,1690,1.35,1,0.01
2017,świętokrzyskie,1247732,poradnia gastroenterologiczna,17721,14.2,9,0.07
2017,świętokrzyskie,1247732,poradnia gastroenterologiczna dla dzieci,1844,1.48,1,0.01
2017,świętokrzyskie,1247732,poradnia genetyczna,6850,5.49,2,0.02
2017,świętokrzyskie,1247732,poradnia geriatryczna,605,0.48,2,0.02
2017,świętokrzyskie,1247732,poradnia ginekologiczna dla dziewcząt,1374,1.1,2,0.02
2017,świętokrzyskie,1247732,poradnia ginekologii onkologicznej,7128,5.71,1,0.01
2017,świętokrzyskie,1247732,poradnia gruźlicy i chorób płuc,54450,43.64,14,0.11
2017,świętokrzyskie,1247732,poradnia gruźlicy i chorób płuc dla dzieci,4932,3.95,3,0.02
2017,świętokrzyskie,1247732,poradnia hematologiczna,12826,10.28,2,0.02
2017,świętokrzyskie,1247732,poradnia hepatologiczna,7271,5.83,4,0.03
2017,świętokrzyskie,1247732,poradnia immunologiczna,244,0.2,1,0.01
2017,świętokrzyskie,1247732,poradnia kardiologiczna,132199,105.95,38,0.3
2017,świętokrzyskie,1247732,poradnia kardiologiczna dla dzieci,13436,10.77,5,0.04
2017,świętokrzyskie,1247732,poradnia leczenia bólu,7430,5.95,4,0.03
2017,świętokrzyskie,1247732,poradnia leczenia niepłodności,2022,1.62,1,0.01
2017,świętokrzyskie,1247732,poradnia leczenia zeza,3996,3.2,3,0.02
2017,świętokrzyskie,1247732,poradnia logopedyczna,44711,35.83,31,0.25
2017,świętokrzyskie,1247732,poradnia medycyny sportowej,5713,4.58,6,0.05
2017,świętokrzyskie,1247732,poradnia nefrologiczna,10882,8.72,8,0.06
2017,świętokrzyskie,1247732,poradnia nefrologiczna dla dzieci,5064,4.06,3,0.02
2017,świętokrzyskie,1247732,poradnia neonatologiczna,5999,4.81,9,0.07
2017,świętokrzyskie,1247732,poradnia neurochirurgiczna,5545,4.44,2,0.02
2017,świętokrzyskie,1247732,poradnia neurologiczna,185450,148.63,50,0.4
2017,świętokrzyskie,1247732,poradnia neurologiczna dla dzieci,14484,11.61,4,0.03
2017,świętokrzyskie,1247732,poradnia okresu przekwitania,890,0.71,1,0.01
2017,świętokrzyskie,1247732,poradnia okulistyczna,204829,164.16,57,0.46
2017,świętokrzyskie,1247732,poradnia okulistyczna dla dzieci,20840,16.7,6,0.05
2017,świętokrzyskie,1247732,poradnia onkologiczna,12544,10.05,4,0.03
2017,świętokrzyskie,1247732,poradnia onkologii i hematologii dziecięcej,3395,2.72,1,0.01
2017,świętokrzyskie,1247732,poradnia osteoporozy,5091,4.08,3,0.02
2017,świętokrzyskie,1247732,poradnia otorynolaryngologiczna,131025,105.01,49,0.39
2017,świętokrzyskie,1247732,poradnia otorynolaryngologiczna dla dzieci,4875,3.91,2,0.02
2017,świętokrzyskie,1247732,poradnia patologii ciąży,586,0.47,1,0.01
2017,świętokrzyskie,1247732,poradnia położniczo-ginekologiczna,286713,229.79,123,0.99
2017,świętokrzyskie,1247732,poradnia preluksacyjna,8757,7.02,8,0.06
2017,świętokrzyskie,1247732,poradnia profilaktyki chorób piersi,7919,6.35,4,0.03
2017,świętokrzyskie,1247732,poradnia proktologiczna,4505,3.61,3,0.02
2017,świętokrzyskie,1247732,poradnia radioterapii,11952,9.58,1,0.01
2017,świętokrzyskie,1247732,poradnia reumatologiczna,92706,74.3,34,0.27
2017,świętokrzyskie,1247732,poradnia reumatologiczna dla dzieci,898,0.72,1,0.01
2017,świętokrzyskie,1247732,poradnia urologiczna,88102,70.61,22,0.18
2017,świętokrzyskie,1247732,poradnia urologiczna dla dzieci,2972,2.38,1,0.01
2017,świętokrzyskie,1247732,poradnia wad postawy,3760,3.01,6,0.05
2017,świętokrzyskie,1247732,pracownia endoskopii,19139,15.34,20,0.16
2017,świętokrzyskie,1247732,pracownia rezonansu magnetycznego,38574,30.92,9,0.07
2017,świętokrzyskie,1247732,pracownia scyntygrafii,2162,1.73,1,0.01
2017,świętokrzyskie,1247732,pracownia tomografii komputerowej,49351,39.55,15,0.12
2017,świętokrzyskie,1247732,pracownia usg,821,0.66,1,0.01
2016,dolnośląskie,2903710,poradnia alergologiczna,209412,72.12,70,0.24
2016,dolnośląskie,2903710,poradnia alergologiczna dla dzieci,40473,13.94,14,0.05
2016,dolnośląskie,2903710,poradnia audiologiczna,11614,4,6,0.02
2016,dolnośląskie,2903710,poradnia chemioterapii,31480,10.84,3,0.01
2016,dolnośląskie,2903710,poradnia chirurgii klatki piersiowej,5892,2.03,2,0.01
2016,dolnośląskie,2903710,poradnia chirurgii naczyniowej,18543,6.39,4,0.01
2016,dolnośląskie,2903710,poradnia chirurgii ogólnej,639316,220.17,143,0.49
2016,dolnośląskie,2903710,poradnia chirurgii ogólnej dla dzieci,41816,14.4,10,0.03
2016,dolnośląskie,2903710,poradnia chirurgii onkologicznej,62123,21.39,13,0.04
2016,dolnośląskie,2903710,poradnia chirurgii onkologicznej dla dzieci,359,0.12,1,0
2016,dolnośląskie,2903710,poradnia chirurgii plastycznej,12560,4.33,3,0.01
2016,dolnośląskie,2903710,poradnia chirurgii szczękowo-twarzowej,9077,3.13,3,0.01
2016,dolnośląskie,2903710,poradnia chirurgii urazowo-ortopedycznej,437792,150.77,93,0.32
2016,dolnośląskie,2903710,poradnia chorób metabolicznych,5305,1.83,2,0.01
2016,dolnośląskie,2903710,poradnia chorób naczyń,31744,10.93,12,0.04
2016,dolnośląskie,2903710,poradnia chorób płuc,50896,17.53,29,0.1
2016,dolnośląskie,2903710,poradnia chorób zakaźnych,25021,8.62,6,0.02
2016,dolnośląskie,2903710,poradnia chorób zakaźnych dla dzieci,5748,1.98,2,0.01
2016,dolnośląskie,2903710,poradnia dermatologiczna,412095,141.92,143,0.49
2016,dolnośląskie,2903710,poradnia diabetologiczna,128515,44.26,60,0.21
2016,dolnośląskie,2903710,poradnia diabetologiczna dla dzieci,2428,0.84,1,0
2016,dolnośląskie,2903710,poradnia endokrynologiczna,75105,25.87,26,0.09
2016,dolnośląskie,2903710,poradnia endokrynologiczna dla dzieci,13224,4.55,3,0.01
2016,dolnośląskie,2903710,poradnia endokrynologiczna osteoporozy,1809,0.62,1,0
2016,dolnośląskie,2903710,poradnia foniatryczna,10837,3.73,7,0.02
2016,dolnośląskie,2903710,poradnia gastroenterologiczna,42428,14.61,19,0.07
2016,dolnośląskie,2903710,poradnia gastroenterologiczna dla dzieci,5069,1.75,3,0.01
2016,dolnośląskie,2903710,poradnia genetyczna,5653,1.95,2,0.01
2016,dolnośląskie,2903710,poradnia geriatryczna,2541,0.88,3,0.01
2016,dolnośląskie,2903710,poradnia ginekologiczna,6691,2.3,2,0.01
2016,dolnośląskie,2903710,poradnia ginekologiczna dla dziewcząt,1046,0.36,4,0.01
2016,dolnośląskie,2903710,poradnia ginekologii onkologicznej,13989,4.82,3,0.01
2016,dolnośląskie,2903710,poradnia gruźlicy i chorób płuc,68080,23.45,19,0.07
2016,dolnośląskie,2903710,poradnia gruźlicy i chorób płuc dla dzieci,1587,0.55,1,0
2016,dolnośląskie,2903710,poradnia hematologiczna,42854,14.76,7,0.02
2016,dolnośląskie,2903710,poradnia hematologiczna dla dzieci,3215,1.11,1,0
2016,dolnośląskie,2903710,poradnia hepatologiczna,4752,1.64,2,0.01
2016,dolnośląskie,2903710,poradnia immunologiczna,966,0.33,2,0.01
2016,dolnośląskie,2903710,poradnia kardiochirurgiczna,5282,1.82,3,0.01
2016,dolnośląskie,2903710,poradnia kardiologiczna,270000,92.98,78,0.27
2016,dolnośląskie,2903710,poradnia kardiologiczna dla dzieci,12468,4.29,8,0.03
2016,dolnośląskie,2903710,poradnia leczenia bólu,13044,4.49,12,0.04
2016,dolnośląskie,2903710,poradnia leczenia jaskry,5382,1.85,2,0.01
2016,dolnośląskie,2903710,poradnia leczenia mukowiscydozy,249,0.09,1,0
2016,dolnośląskie,2903710,poradnia leczenia zeza,21343,7.35,9,0.03
2016,dolnośląskie,2903710,poradnia logopedyczna,94568,32.57,58,0.2
2016,dolnośląskie,2903710,poradnia medycyny sportowej,8683,2.99,6,0.02
2016,dolnośląskie,2903710,poradnia nadciśnienia tętniczego,412,0.14,1,0
2016,dolnośląskie,2903710,poradnia nefrologiczna,23420,8.07,11,0.04
2016,dolnośląskie,2903710,poradnia nefrologiczna dla dzieci,8988,3.1,4,0.01
2016,dolnośląskie,2903710,poradnia neonatologiczna,9135,3.15,12,0.04
2016,dolnośląskie,2903710,poradnia neurochirurgiczna,15446,5.32,9,0.03
2016,dolnośląskie,2903710,poradnia neurologiczna,329234,113.38,122,0.42
2016,dolnośląskie,2903710,poradnia neurologiczna dla dzieci,31943,11,13,0.04
2016,dolnośląskie,2903710,poradnia okulistyczna,673117,231.81,194,0.67
2016,dolnośląskie,2903710,poradnia okulistyczna dla dzieci,17845,6.15,14,0.05
2016,dolnośląskie,2903710,poradnia onkologiczna,130958,45.1,44,0.15
2016,dolnośląskie,2903710,poradnia osteoporozy,7972,2.75,3,0.01
2016,dolnośląskie,2903710,poradnia otorynolaryngologiczna,346962,119.49,142,0.49
2016,dolnośląskie,2903710,poradnia otorynolaryngologiczna dla dzieci,4690,1.62,4,0.01
2016,dolnośląskie,2903710,poradnia patologii ciąży,8501,2.93,2,0.01
2016,dolnośląskie,2903710,poradnia położniczo-ginekologiczna,726287,250.12,234,0.81
2016,dolnośląskie,2903710,poradnia preluksacyjna,12316,4.24,8,0.03
2016,dolnośląskie,2903710,poradnia profilaktyczno-lecznicza (hiv/aids),7021,2.42,2,0.01
2016,dolnośląskie,2903710,poradnia profilaktyki chorób piersi,15085,5.2,1,0
2016,dolnośląskie,2903710,poradnia proktologiczna,13219,4.55,10,0.03
2016,dolnośląskie,2903710,poradnia radioterapii,23103,7.96,2,0.01
2016,dolnośląskie,2903710,poradnia reumatologiczna,93271,32.12,58,0.2
2016,dolnośląskie,2903710,poradnia reumatologiczna dla dzieci,2348,0.81,3,0.01
2016,dolnośląskie,2903710,poradnia transplantologiczna,7787,2.68,5,0.02
2016,dolnośląskie,2903710,poradnia transplantologiczna dla dzieci,6,0,1,0
2016,dolnośląskie,2903710,poradnia urologiczna,127906,44.05,53,0.18
2016,dolnośląskie,2903710,poradnia urologiczna dla dzieci,3917,1.35,1,0
2016,dolnośląskie,2903710,poradnia wad postawy,6108,2.1,7,0.02
2016,dolnośląskie,2903710,poradnia wad serca,4276,1.47,1,0
2016,dolnośląskie,2903710,poradnia wzw,932,0.32,1,0
2016,dolnośląskie,2903710,poradnia zaburzeń i wad rozwojowych dzieci,245,0.08,1,0
2016,dolnośląskie,2903710,pracownia endoskopii,57121,19.67,42,0.14
2016,dolnośląskie,2903710,pracownia lub zakład medycyny nuklearnej,4271,1.47,3,0.01
